Message,CaseNumber,Summary
customer asked kod nas nece biti mesi mesi nego muti muti nece nista da ti skodi puno slatkisa tortica kolaca ono sto se najtee sprema najsladje se sprema za praznike maminih i bakinih tortica nikad dosta kremasto i samo kremasto da polizes sa sve okoladna torta madjarica grka torta kapei djoto rafaelo ferero krempiteampitemafini punjenje krofnice i jos mnogo toga od svega pomalo i imacemo stomak kao a mogu i da nas peku kao. customer said okoladna torticaa omiljeno. customer asked saznali smo da postajemo roditeljizaprosena sam i postala sam tetka posle par h. customer said saznali smo da postajemo roditelji zaprosena sam i postala sam tetka posle par h jedna no,4400031," asks several questions. answers the questions and writes down the answers. Finally, they reach an agreement on a post-mortem at the post office at the request of omiljeno and will write a letter to each other on the phone at the time they find out no one is available."
customer said free xmas telegram bot quick tip and with this bot it gives you daily meaning in days you will have without referring anyone and imagine if you refer people and also add up the daily double money guys join this for some xmas cash out be its simple just press the link press start join the six channel links that appear after that press check press referral copy your referral link share it to your friends and make some cash press bonus to claim your free each day each referral gives you what are you waiting for free money only if you have smart phone click here its real and legit and full range of excitement,4400045, tells how to use the free xmas telegram bot to get some xmas cash out be for a quick tip and introduces the advantages of the bot to and introduces its functions and advantages. thinks it's exciting and wants to share it with friends and get some money.
customer said our assistants cheryl and dannelle are feeling festive with our holiday mask we are getting excited for our christmas sweater party tomorrow dont forget to post a photo of you or family members in christmas sweaters for a chance to win crest professional whitening kit and philips sonicare electric toothbrush flexchallenge botox jeuveau suresmile dentist happy hygiene smile christmas christmasgift dentalinjector juvederm,4400176," asks to post a photo of and their family members at the Christmas sweater party and asks about the present for their assistants. They agree on posting a photo and then talk about how excited they will be at the party, and then they talk about their present for tomorrow's party."
customer said dropped mine from sink height and never worked again. agent said hey jimmy thank you for your comment what a shame that your toothbrush is no longer working allow us to take a closer look could you reach out to us through private messages and share a picture of the product details of your toothbrush hope to hear from you soon. agent said hello jimmy we hope youre doing well if we can assist you with this kindly send us the requested information in a private message well be happy to help hope to speak to you soon,4400380,Jimmy dropped his toothbrush from sink height and never worked again. asks him to send the requested information in a private message to help with the problem and hopes to speak to him soon with the requested details in private message. is willing to offer help to him.
customer said i love my xx large phillips airfryer but when i cook pork belly in it it really smokes is there some way to stop it please. agent said hey pam thank you for reaching out to us wed be happy to assist how we can assist you best could you reach out to us through private messages and send us a picture of the product details of your airfryer additionally could you also share your country of residence hope to hear from you soon,4400470, asks Pam to send a picture of the product details of the airfryer and share the country of residence to help stop smoking airfryingers. agrees and will contact Pam soon via private private messages to contact s current address. They hope to see each other soon.
customer asked how much is it. agent said hey patrick thank you for reaching out to us we would be happy to assist you here could you specify which product you are referring to awaiting your reply. customer said kindly send me the link to purchase the philip shaving machine. agent said thanks for your prompt response here is a link to all the available shavers on our shop hope this helps feel free to let us know if you have any further questions,4400494, helps send a link to purchase the philip shaving machine and says they are willing to offer help if further questions are asked with any further questions on the shop's website.    is appreciates the response and will send them a reply later. is willing to help 
customer said i have called several times to see if i can get a update on the status of a replacement cpap registration is date of registration is. agent said hi matt we are sorry to hear that you are having issues reaching our dedicated support team if you are unable to get through we would like to ask you to try again later please be assured that we are treating this matter with the highest possible seriousness and that we are dedicating significant time and resources to address this issue. customer said ok,4400559, has issues with getting an update on the status of a replacement CPAP registration. apologizes and asks to try again later. says they are dedicating time and resources to address the issue. agrees to contact later than usual and promises to treat the issue seriously and seriously.
customer said i have called several times to see if i can get a update on the status of a replacement cpap registration is date of registration is. agent said hi matt we are sorry to hear that you are having issues reaching our dedicated support team if you are unable to get through we would like to ask you to try again later please be assured that we are treating this matter with the highest possible seriousness and that we are dedicating significant time and resources to address this issue,4400561, has issues with getting an update on the status of a replacement CPAP registration. apologizes and asks to try again later. They are dedicating significant time and resources to address the issue. is grateful.    says they are treating the issue seriously.  is responsible.
customer said im returning a recalled cpap these return shipping label has a blank for the rma to be filled in but nothing that says what an rma is or where to find it. agent said thanks for reaching out whitney wed like to ask if you could consider reaching out to our colleagues via the information on the following page where you will also find more information about and updates on the public safety notice. customer said ive already been there and cant figure out what number im looking for if you cant help me im sending it back without filling it out,4400564," recommends to reach out to their colleagues via the information on the page if can't fill in the return shipping label and send it back without filling out the return mailing label, but can't find the number number on that page, so asks to contact them instead of waiting for assistance."
customer asked where do i buy this is it rechargeable. agent said hello john get it here and we will deliver to you you can also visit carrefour supermarkets to get one today. agent said and yes it is. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. customer asked is this available in kenya and what is the price,4400593,John wants to buy a rechargeable product. asks him to fill out a survey and tells him it's available in kenya and it will take a minute to deliver to him with the product at the cost of John's request. also asks about the price of the product.
customer said what an absolutely ridiculous advertisement in order to make a good pav regardless of whether its done in the oven or air fryer you first need to make it in the bowl properly its not like that lady magically threw the ingredients into the air fryer and it mixed itself up then cooked she was obviously able to correctly mix the ingredients first before adding it the air fryer and clearly didnt even bother trying with the oven bake one so silly,4400609," thinks the advertisement is ridiculous. thinks making a good pav needs to make it in the bowl properly, but thinks the air fryer advertisement is silly, too silly to believe in themselves and not bother to try with the oven bake advertisement, which is ridiculous, too ridiculous."
customer said janet kay price hours max at liter hours for liter and minutes for liter minutes for liter for sure i have it for years now and the wiring the chargers worse and adapters a is so cheap and breaks every time you dont baby it and so carefully attached or unplug it the case is so cheap it tears from wind when rains on it its throw away car chargers is no good for much. customer said philips respiratory wellness no untrue. customer said connie mann usd,4400654," thinks the case of the item is cheap but it tears from wind when unpowered. thinks it's untrue but Connie says Philips respiratory wellness is no untrue, but Connie still thinks it is unnecessary to pay for the case and it's not good for much, but agrees."
customer said not enough strength in laser to remove thick and deep hair. agent said hello diajavid thank you for your feedback we are sorry to hear you feel this way when used correctly lumea usually gives excellent results have you made sure your skin tone is compatible with the treatment please also always follow the suggested schedule and only use lumea on hairfree clean and dry skin if you need further advice wed be happy to help you further so feel free to contact us thank you,4400810,There is not enough strength of the laser to remove hair. asks to make sure the skin tone is compatible with the treatment and only use lumea on hairfree clean and dry skin. is willing to contact if needs further advice further. says they will be happy to help 
customer asked cool but what is the product. agent said hello daniel thanks for your interest philips sonicare is an electric toothbrush you can find more information on our products here we hope this helps. customer said aw k i rekn in future make the thumbnail the full thing cause i seen the title and the thumbnail of lord knows what n carry on aye. agent said well keep you suggestion in mind daniel thank you have a nice day,4400813,Daniel asks about the product. introduces the product to him and asks him to keep his suggestion in mind. They express their gratitude for each other's interest and wishes him a nice day to each other in the future. Then they talk about the design of the products' thumbnails.
customer said is it possible to choose intensity of cleansing in this model or just cleansing mode if it is how many intensities are there please. agent said hello no the philips sonicare protectiveclean only comes with brushing modes clean gum care and white if youre looking with vibration intensity settings you can check the philips sonicare protectiveclean feel free to send us a private message should you need further assistance have a good one,4400842, asks how to choose the intensity of cleansing. tells only comes with brushing modes and can send a private message if needs further assistance. says there are no more assistance for it at any time with the vibration intensity settings and can check the private message for others' assistance at the post.
customer said gil tunney i agree had to send mine off for evaluation and repair theyve had it now months and no clue when it will be returned in the meanwhile lincare replaced with liquid tanks that i hate. agent said hi audrey we are sorry to hear that and we would like to do our best to assist you further and resolve this have you tried to reach out to our healthcare team already they will be able to give you updates on the status of your repair you can reach out to them via the following contact form or calling at we hope this helps,4400904,Audrey asks for help since her car has been damaged. tells her the healthcare team can contact her via the contact form or call her if the repair is not ready by then. They hope it will help her. They will contact her at any time to resolve the problem.
customer said interested can you pls provide with the email id. customer said or you can contact us through. agent said hello thank you for reaching out can you please elaborate more on your request wed be happy to see how we can help thank you. customer said looking for the jobs that are available for freshers. agent said hello if you are interested in job positions open at philips please have a look at our career website there you can find all the position available at the moment good luck with it. customer said sure thankyouuu,4400940, is looking for the jobs available for freshers at Philips. asks to elaborate more on request and recommends the career website to find all the positions available at the moment and wishes him good luck with the job. is willing to help with the request. is grateful. is interested.
customer said please dont buy any dyson products my vc battery is worn out and when we contacted them they told its life is over and we need to buy a new one and we asked about who will change it the customer care told that technician will come from our side and he will change and since it is bought from dyson we needed to pay only for battery but to my horror now they r saying that technician will charge we will share a video link and u can do on ur own dysonas a premium product comes at a cost almost times of normal products and this vc of their runs out of battery in mins of working after charging for hrs the worst product ever i bought kindly take care,4401191, asks not to buy any dyson products because vc battery is worn out. explains that the technician will change the vc and share a video link so that can change it on own. thinks it's the worst product ever bought. feels sorry for that. They will pay for it.
customer said hello this is caroline from paytabs egypt paytabs is an online payment gateway company i wanted to know if you are interested in the services that we provide you can send pay links to your clients and they can pay online or integrating online payment to the website mobile application we can provide you with different payment methods like valu visa or mastercard etc as paytabs has lowest rates in the market and a high level of technology it will be great if you can share a contact number for more details thank you. agent said thank you for reaching out you will be contacted if theres any chance for partnership thank you again,4401196,Caroline from paytabs egypt calls to ask about the services that they provide. They will share a contact number for more details for a possible partnership if there is any chance for them to meet at the time they have a chance to deal with each other's problems.
customer asked whats the price of chopper. customer said from pakistan. agent said hi aymi thanks for your message wed be more than happy to help you do you have any specific model in mind awaiting your reply. agent said hi aymi were curious to know if youre still interested in one of our products if so feel free to get back to us with more details on your request hope to hear from you soon. customer said i want a chopper. agent said thanks for getting back to us aymi unfortunately we are unsure of which product you are looking for however we have added a link to our official philips pakistan website you will be able to find all the products we offer in pakistan on this website we hope this helps,4401477,Aymi wants a chopper from from pakistan. asks about the price of the chopper and tells her they have added a link to their website to help find all the products they offer in that country and hopes to hear from her soon with further details.
customer asked how i am registered my philips product. agent said hello raj thanks for reaching out to us we are more than happy to help you further with this it is very easy to register your product on our website please use the link and it will lead you to our official philips india where you can register your product we hope this helps. agent said hi raj we hope youre well were curious to know if youve been able to successfully register your device feel free to let us know if you need any further help,4401692,Raj asks how to register his product on the website. tells him how to do it and how to contact if needs further help with it further helps him to register the device at their official philips india website. They are willing to help him with any further help.
customer said hello sir. customer said do you want me to promote your brand the reach of my page is very high your product will be able to reach many people i have promoted two brands so far and my audience got very good reviews. agent said hello manisha and thanks for your interest were sorry to let you know that we arent interested in your proposition as we are not currently looking for pages to promote our products we would still like to thank you for taking your time to contact us. customer said thank you,4401806,"Manisha wants to promote company's brand, but says they are not looking for pages to promote their products and thanks for his interest. They are not interested in her proposition at first but then thanks him for his time to contact them later. They still want to know the truth."
customer said quake gaming on a pentium iii an awesome favourite old skool fps game of mine guys which is your best retro pc games before the year microsoft philipstelevision sonymonitors alteckeyboards tags pcgame pc retropc quake pcgaming pc videogame follow game subscribe plato microsoft amazing dosgaming philips philipstv princeofpersia retropc retronostalgiashow sony instagram sonymonitor instafollow photooftheday retrogaming followme vintage retrocollective photo ________________________________________________ if you like my post then pls support with follow like share comments and dont forget to turn on the post notifications ________________________________________________ thank you,4402154, invites to support with follow like share comments for posting a post about the old skool fps game called Quake gaming on a pentium III and invites to turn on the post notifications. agrees and asks for help. They will support each other if they like the post and asks about the support.
customer said my phone cost me quid the amount of r and d gone into this thing is monumental my tv is the same my pc even more so they do not cost quid a month thats quid a year this is premium pricing and corporate greed plain and simple its a toothbrush not an endoscope i would price this at top whack and no more. customer said and remember they have been doing these devices a very long time most of the r and d was done donkeys years ago and has more than paid for itself,4402279," thinks the cost of the toothbrush and the TV is monumental. thinks it is premium pricing and corporate greed. argues that they have done donkeys years ago and have more than paid for themselves, and reminds of the long time they have spent on these expensive products. thinks they are worth it."
customer said hi philips despite of hours of battery life per day i hope philips to consider of reproducing a longer battery life up to at least hours per day usage for the record i have already bought sets of philips fresh air mask at imm best denki store. agent said hi dins thats great to hear that you already bought two sets of our air mask and we appreciate your feedback this will definitely help us for future product development have a nice day,4402410,Philips bought sets of air masks at the best denki store. asks him to consider of reproducing a longer battery time and appreciates his feedback for future product development. They agree on a higher battery time for the future development of the air mask at the store.
customer said pls send your location i have vacum cleaner bought months back and not working properly i called your agents and they said we need to ask the social media our repair center location. customer said can u send pls. customer said its some where in ras al khor. agent said hello thank you for contacting us and sorry to know you have a problem with your product you can visit the retailer or al ghandi electronics service center in ras al khor complex al ghandi ras al khor oman hatta road dubai saturday thursday from am pm if you need more help let us know. customer said yes i need a location map. customer asked i need to know exactly where it is. agent asked please visit the following link. customer said thank you,4402653, requests for the location of the repair center where vacuum cleaner bought months ago. tells can visit the retailer or the electronics service center and asks for a location map to know exactly where the center is at present and then gives a link to find out where the location is at last.
customer said i received the parcel which is a gift the receipt was taped to the box meaning i would have to tear the box to get it off the box has been damaged on receipt of the parcel which doesnt make it appealing when giving the item as a gift im extremely unhappy with this. agent said hello hannah thank you for reaching out to us and flagging this we are sorry to hear that especially if this is meant to be a gift although a book shouldnt be judged by its cover and neither a gift we hope that the product its all intact and working fine we appreciate your feedback and we will make sure to address it to the right team if there is anything else that we can assist you with please dont hesitate to let us know,4402655,"Hannah received a gift but the receipt was taped to the box, so she had to tear the box to get it off the box. apologizes and promises to address the package to the right team if there is anything else needs to be helped. They appreciate her feedback."
customer said hey lastminute shoppers this ones for you while has gone a little less than planned there is still time to get organized check those final presents off your list our offices are stocked with tons of dental goodies like the burstoralcare and philipssonicare brushes as well as crest whitestrips looking for more inspiration head to the guides tab on our profile and scroll through our gift guide r e m i n d e r we are closed tomorrow and will return on monday,4403016," asks last-minute shoppers to check the final presents off their list and tells their offices are stocked with lots of dental goodies. They are closed tomorrow and will return on Monday at the post office, then they will talk about the gift guide on their website and the guides tab."
customer said when will have stock for coffee machine in uk. agent said hello julia thank you for your question do you have any specific coffee machine model in mind wed be happy to take a closer look for you hope to hear soon from you. agent said hello julia we hope all is well we were wondering if we could still be of assistance to you if so please feel free to reach out to us at any time hope to hear from you soon,4403023,Julia asks when will have stock for coffee machines in the UK. hopes to hear from her soon and hopes to still be of assistance to her at any time. says they hope to see each other soon to be of help to her. says all is well to 
customer said some promotions just dont make sensewhats the need of signing up for a product that need to be in the market and for the company to make the profit if the product is good bring it ontell us the price and where it can be foundsimple. agent said hello mathews order it here and goes for between ksh and and we will deliver it to you. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4403134, assisting in signing up for a product that needs to be in the market and wants to make the profit. asks to fill out a survey to find out the price and the location and will deliver it to at a low price of ksh and asks to help with the survey.
customer said philips is good but service is very very very very very worst please dont purches philips product. agent said hi tamil thank you for reaching out and bringing this to our attention we are very sorry to hear about your experience and we would happily look into it we kindly ask you to contact us via our private messages so we can help you further hope to speak to you soon. customer asked philips india please bsm rsm contact number. agent said hello tamil we are not sure we understand your request if you need assistance please explain what your concern is and which product it is about well be happy to assist. agent said hello tamil we were wondering if you need our assistance here wed be happy to help if you could just let us know hoe could we do it hope to hear soon from you,4403583,Philips asks tamil to contact them via private messages if he needs their assistance. asks him to explain what his concern is and which product it is about to be happy to assist. They hope to speak to each other soon at the bsm rsm rasm.
customer said good evening im sosanna the founder of group wonder women its a group for marketing and advertising we share our reviews with our members to encourage them to try your products too so i will be so happy if you want to be our sponsor and send us your products to try it and share our reviews with our group members or you can make a competition on our group and let the winners try your products and after that they will share their opinions about it too thank u any way. agent said thank you for reaching out if theres any chance for collaboration you will be contacted,4404291, asks to be the sponsor of group wonder women and can send products to share their reviews and share their opinions with the group members. will be contacted if there's any chance for the collaboration. They express their gratitude to each other for the chance to share the products with each other.
customer said my mysteriously stopped working out of its one year warranty they literally sent me a youtube video to try to do a self repair now im stuck at the local drivethrough being asked if id like to leave a tip before even being served my expresso every day. agent said hi rebecca thank you for bringing this to our attention we are very sorry to hear about your experience and we would gladly look into it can you please contact us via our direct messages and elaborate on this matter a little more hope to speak to you soon. customer said it seems your direct messages are disabled can i give someone a call today. agent said sorry for the inconvenience rebecca you can try contacting our local team directly we hope this helps,4404377,"Rebecca tells her car stopped working out of its warranty so she wants to leave a tip. asks her to contact them via their direct messages, but the message is disabled. suggests contacting the local team directly. agrees and promises to speak to her soon with the help of local team."
customer said by the way is it philips phillips or philips i remember when every electrical appliance was phillips made in england no repairs forever product oriented the business aspect has killed everything buy buy repair before use repair rerepair now you can get philbbs etc. agent said hello harriet quality is still guaranteed check out. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4405073," asks to fill out the survey on the Philips Phillips website to know the difference between and Philips Philips or Philiphips, then asks about the repair of the products and the quality of the repair before the check-out service is done.   is grateful."
customer said i have a device to sterilize baby suppliesi bought it a month ago it was used for four days after that i faced a problem in operating the devicei contacted the branch in dubai and was responded to by sending a someone to take the device and repair. agent said hello thank you for contacting us and we are sorry to know you have a problem with your product kindly contact our distributor al qadi pharmacy on am for assistance let us know if you need further help. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4405562, has a problem with the device to sterilize baby supplies. asks to contact the distributor Al Qadi pharmacy on am for assistance. promises to help and asks to fill out a quick survey to receive further help for the problem. agrees to do so at the request. 
customer said i registered my cpap machine quite some time ago july to be exact i have not heard a single word from anyone completely unacceptable please let me know what is going on with my replacement. agent said hi susan we understand that waiting for news about when and how your device will be repaired or replaced can be frustrating while we work to provide patients with a replacement device as quickly as possible we will provide as much information as we are able throughout the process as the situation is constantly evolving we will continue to make sure that both you and your care team have the most uptodate information via email until we are able to ship your replacement device,4406222, requests to contact about the replacement of the CPAP machine. promises to provide as much information as possible throughout the process as the situation is constantly evolving and will send the most uptodate information via email until the replacement device is sent to s current situation. They will contact each other later.
customer said from infancy through childhood research supports the impacts of rhythm on development playing music rocking bouncing lullabies rhyming dancing clapping these are all rhythms and movements that baby will love aventpartner feeding itself is all about rhythm babies have an innate feeding rhythm called drinkswallowbreathe this pattern sets the pace for babys feeding experience from the breast and now the bottle too the new philipsavent natural bottle with natural response nipple is designed to pause milk flow when baby pauses to swallow this new bottle allows baby to set the feeding pace supporting her natural rhythm of drinking learn more at aventcom and follow momsgetreal. agent said were glad were helping with this stage you got this,4406578, assisting in understanding the impacts of rhythm on development. explains that babies have an innate feeding rhythm called drinkswallowbreathe and introduces how it works to aventree.com and follow momsgetreal to learn more at this stage and are glad to have got it.
customer said do you have an update for my machine i am in desperate need of an replacement i cant afford to purchase a new one. agent said hi gloria thank you for reaching out can you please let us know which product you are referring to looking forward to your reply. customer said dreamstation cpap. agent said gloria we understand that waiting for news about when and how your device will be repaired or replaced can be frustrating while we work to provide patients with a replacement device as quickly as possible we will provide as much information as we are able throughout the process as the situation is constantly evolving we will continue to make sure that both you and your care team have the most uptodate information via email until we are able to ship your replacement device,4406833,Gloria asks for an update for her machine. promises to send the most uptodate information to her and her care team via email until they are able to ship her the replacement device as soon as possible. They will provide as much information as they can throughout the process.
customer said todays workout chest triceps gym veg fitness fit influencer life love muscle health food gadgets gymwear faishon songs chestworkout fitnessinfluencer instagram collaboration excercise menswear trend headphones skechersindia vlccin philipsindia lays_india biodermaindia burgerkingindia burgerfry_lucknow philipssound biryanibykilo rapidoapp officialjoshapp collabadda nagpal_opticals collaboratelucknow collab_ka_adda bluebirdindia thecollabpoint disanofoods findcollab collab barebodyofficial thegymvogue gymshark creators instagram therockk_johnson therock bodybuilding gymmotivation thesouledstore wwe wwe themancompany biceps viral sonyelectronics sport branded_haryana_team imkavy goldsgym ptronindia ptronglobal niveamenindia niveaindia fitnessmodel imkavy triceps,4406912, and are talking about today's fitness fit influencer. They talk about how to exercise and how to promote fitness. They introduce the people involved in the fitness and social media community to each other and share their opinions about the fitness model they are going to introduce today. They also discuss how to make new products and promote their products.
customer asked how much and where to shop it. agent said hello antony apologies for the dleayed response get it here for ksh and we will deliver to you you can also visit carrefour or naivas supermarkets to get one. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4406925, asks how much and where to shop. asks to fill out a survey and promises to deliver the goods to there for ksh and apologizes for the dleayed response. says it will only take a minute to complete the survey. is willing to offer help on social media.
customer said hello. customer said i need the bottleswhere can i get in nairobi. agent said hello wendy thanks for reaching out in order to check the local availability we would like to connect you with our colleagues can you share your email address well then be able to do just that thanks in advance and talk to you soon. customer said am in nairobi kenya. agent said thank you for getting back to us we have forwarded your details to our team in kenya and asked them to contact you as soon as possible should you have other questions feel free to reach out to us again well be happy to help. agent said hello we hope all is well we were wondering if our colleagues have reached out to you yet hope to hear from you soon,4407087, thanks Wendy for contacting to check the local availability and asks her to share her email address with their colleagues in Kenya and hopes to hear from her soon. They will talk to each other soon to check if their colleagues have reached out to her yet. They have forwarded her details to their team.
customer said hi againi wonder if your colleagues have a response or solution yet merry christmas. agent said hi barry thanks for reaching out again were sorry to hear that you havent received any guidance on this yet we will now ask our local team to review your request and prioritize getting back to you we really appreciate your patience throughout this time and wish you a lovely christmas time as well. agent said hi there thank you for reaching out unfortunately we do not have a code for free postage i am very sorry to disappoint but sadly there is no way around this kind regards kat. customer said thats a great shame so for the sake of i would have to pay postage. agent said i understand that this is very inconvenient however there is nothing i can do in this case my apologies kat,4408123,Kat asks for any response or solution for Christmas. tells her that they don't have a code for free postage so she would have to pay postage. They express their gratitude to each other but there's nothing they can do to help her with that. They are sorry.
customer said cena. agent said potovana suzo kada kliknete na saznaj vie odmah ispod objave otvorie vam se naa stranica sa ponudom razliitih preiivaa kada odaberete model otvorie vam se cela specifikacija i prodajna mesta gde moete kupiti ureaj odaberite prodajno mesto nprtehnomanija ili gigatron i tu e vam biti prikazane cene trenutna cena za seriju u tehnomaniji iznosi rsd cene su razliite i promenljive u zavisnosti od modela preiivaa prodajnog mesta i akcije lep pozdrav i hvala na interesovanju za nae ureaje,4408414,"Razliitih and are talking about the otvorie at a party. They talk about the ingredients of the meal and discuss how to make the meal at a restaurant and how to get rid of the badgers at the party, then they talk about how to deal with them."
customer said morning self care routine cleanse and care for face and neck with products face wash illumic serum brightening rx bb tint sunscreen next its a delicious cup of caffeine free sweet and spicy tea with honey and dried orange slices followed a series of hip opening stretches then its time to care for my teeth and gums using toothbrush with whitening toothpaste followed by floss. agent asked best brusher ever how long have you been using a sonicare. customer said ive been using it for about years now,4408434," tells about the morning self-care routine including face, neck, and teeth. has been using a sonicare for years and has used the best brusher ever with assistance for about two years. is grateful. . aks to know more about it."
customer said hi im trying to order replacement blades for an series senso touch could you please tell me which are the correct blades for this the only ones i can see on your website for series is are these the correct ones thanks. agent said hi jag thank you for reaching out yes the replacement heads are compatible with our sensotouch shavers you can find more information here we hope this helps. customer said thanks. agent said of course jag please let us know if you have further questions,4408815, asks for the correct replacement blades for an series senso touch. says the replacement heads are compatible with their sensotouch shavers and can find more information here for further questions. says they are the correct ones. They will contact if has further questions for further requests.
customer said im confused ive bought those lights on the package it says suitable for enclosed luminaire on the bulb it says not for use in totally enclosed luminaire is it good or not for enclosed luminaire considering returning them now. agent said hi frdric thanks for bringing this to our attention we apologize for the confusion and the inconvenience caused to you and were eager to help could you reach out to our lighting team at monday friday am pm est excluding major holidays gtgt. agent said ltlt they specialize in consumer lighting and will be able to provide you with the correct information thank you,4409203, recognizes the lights on the package are not suitable for enclosed luminaire so wants to return them. apologizes and will contact the lighting team for the correct information at m.m. on Friday at the lighting company's request. .g aksed for help.
customer said when is the xelsis suprema going to be available in the united states or canada. agent said hi rodney thanks for reaching out to us while the xelsis suprema is out of stock on our website you can find it at other retailers at the link below were doing our best to make the product available in our shop as well but unfortunately we are unable to provide you with an accurate timeline right now does this help. customer said ty,4409422,"Rodney tells the xelsis suprema is out of stock on their website and can't provide with an accurate timeline right now, but can find it at other retailers. at the best. They can't offer the accurate timeline at the moment."
customer said hi where should i get this product in coimbatore. agent said hi karthik thanks for reaching out to us no worries were here to help could you tell us which product youre referring to we can then look into this further awaiting your reply. customer said body groomer. agent said hello karthik thank you for your interest in our body groomers please visit the following link to explore all available models if you click on buy from retailers you will be able to see all online retailers where to buy the desired product if you insert your postal code you will be able to find a physical store near you we hope this helps,4409782,Karthik wants to buy a body groomer in Coimbatore. recommends to visit the store near and tells where to buy the desired product at the postcode to find a physical store near him with assistance to find the physical stores near him. They will contact each other.
customer said philips is such a big company which made me to suffer even for one iron box that is too one small poor lady this much means i am unable to bear it i am not a rich one to spend more than rupees for one iron box service kindly help me out. customer said philips is such a big company which made me to suffer even for one iron box that is too one small poor lady this much means i am unable to bear it i am not a rich one to spend more than rupees for one iron box service kindly help me out,4409845," thinks Philips is a big company that made suffer for one iron box that is too big for a small poor lady, but can't bear it and requests to help out. agrees with that. is too poor to pay for this expensive iron box and asks Philips to help "
customer said worst product i have buy from the amazon and within a week trimmer not working. agent said hi bhavesh thanks for taking the time to share your experience were very sorry to hear that your trimmer is malfunctioning and were eager to help could you send us a picture of the back of the device in a private message and tell us more about the issue we can then assist you further with this hope to speak to you soon,4409856, trimmer is malfunctioning. asks to send a picture of the back of the trimmer to tell them more about the issue and hopes to speak to soon to help with this problem. says they will contact each other soon to discuss the issue together. is eager to offer help.
customer said hi guys ive got a philips body groomer could i use this attachment or isnt compatible thanks. agent said hi giovanni thanks for reaching out to us unfortunately this attachment doesnt seem to be compatible with your body groomer were sorry that we cant inform you otherwise should you have other questions or inquiries feel free to reach out to us again well be happy to assist. customer said thank you for the answer no problem have a good day. agent said youre very welcome giovanni feel free to reach out again with any further questions and we wish you a nice day as well,4409857, tells the attachment isn't compatible with the body groomer and asks to reach out again if has other questions. agrees and wishes a good day to sperissengrino. They are happy to offer help at any questions or inquiries. is appreciates it.
customer said hi for the mop n vaccuum its time doing both right u have show room. customer asked what is your opening hours today. customer said cordless vacuum. agent said hi junlong thanks for reaching out to us indeed the can vacuum and wipe dust dirt and stains in one go regarding the showroom could you reach out to our team at mondays fridays am pmclosed on saturdays sundays public holidays they specialize in vacuum cleaners and can provide you with the appropriate information thank you. customer said are u all open today. agent said thank you for your reply our showroom at lor toa payoh singapore seems to be open until pm today we recommend that you call our line at beforehand to make sure of this. customer said ok thanks,4409872, asks about the opening time of the showroom. says it will be available at pm today and recommends to call the line beforehand. agrees. is willing to help with any questions about today's showroom's opening time and says the line line is at before today's appointment.
customer asked how much does one costphilips product are always the best philips my number one. agent said hello philasio apologies for the delayed response order it here for between ksh and and we will deliver to you. agent said thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4409891,Philasio apologizes for the delayed response order and asks to fill out a survey to fill in the survey on the costphilips.com to receive the delivery. The survey will only take a minute to complete at the costphillips' request. is willing to help 
